,Purity,type
TCGA-R8-A73M-01,0.76008615,LGG
TCGA-RY-A83X-01,0.666028439508,LGG
TCGA-RY-A83Y-01,0.721225683125,LGG
TCGA-RY-A83Z-01,0.779817896789,LGG
TCGA-RY-A840-01,0.778808415073,LGG
TCGA-RY-A843-01,0.613129298413,LGG
TCGA-RY-A845-01,0.700047444698,LGG
TCGA-RY-A847-01,0.590376982787,LGG
TCGA-S9-A6TS-01,0.574473148039,LGG
TCGA-S9-A6TU-01,0.676652816667,LGG
TCGA-S9-A6TV-01,0.618009225768,LGG
TCGA-S9-A6TW-01,0.575421742281,LGG
TCGA-S9-A6TX-01,0.670639641667,LGG
TCGA-S9-A6TY-01,0.597689874818,LGG
TCGA-S9-A6TZ-01,0.633587910976,LGG
TCGA-S9-A6U0-01,0.347968991667,LGG
TCGA-S9-A6U1-01,0.61309849107,LGG
TCGA-S9-A6U2-01,0.645249422717,LGG
TCGA-S9-A6U5-01,0.625118292418,LGG
TCGA-S9-A6U6-01,0.669126345627,LGG
TCGA-S9-A6U8-01,0.587797353342,LGG
TCGA-S9-A6U9-01,0.573562416667,LGG
TCGA-S9-A6UA-01,0.371781105544,LGG
TCGA-S9-A6UB-01,0.674042550571,LGG
TCGA-S9-A6WD-01,0.643951552104,LGG
TCGA-S9-A6WE-01,0.694227478828,LGG
TCGA-S9-A6WG-01,0.374827853044,LGG
TCGA-S9-A6WH-01,0.724947095082,LGG
TCGA-S9-A6WI-01,0.443972594772,LGG
TCGA-S9-A6WL-01,0.519198509887,LGG
TCGA-S9-A6WM-01,0.68839082273,LGG
TCGA-S9-A6WN-01,0.472620584666,LGG
TCGA-S9-A6WO-01,0.638404902818,LGG
TCGA-S9-A6WP-01,0.67149539081,LGG
TCGA-S9-A7IQ-01,0.398282456859,LGG
TCGA-S9-A7IS-01,0.675319972664,LGG
TCGA-S9-A7IX-01,0.519199500528,LGG
TCGA-S9-A7IY-01,0.648611843255,LGG
TCGA-S9-A7IZ-01,0.546593439977,LGG
TCGA-S9-A7J0-01,0.792226775601,LGG
TCGA-S9-A7J1-01,0.636972053163,LGG
TCGA-S9-A7J2-01,0.829506827111,LGG
TCGA-S9-A7J3-01,0.601849775051,LGG
TCGA-S9-A7QW-01,0.80535364252,LGG
TCGA-S9-A7QX-01,0.699094234979,LGG
TCGA-S9-A7QY-01,0.599067048439,LGG
TCGA-S9-A7QZ-01,0.489447467293,LGG
TCGA-S9-A7R1-01,0.711324946354,LGG
TCGA-S9-A7R2-01,0.629129935209,LGG
TCGA-S9-A7R3-01,0.622398987043,LGG
TCGA-S9-A7R4-01,0.620620486404,LGG
TCGA-S9-A7R7-01,0.584205983228,LGG
TCGA-S9-A7R8-01,0.708993509407,LGG
TCGA-S9-A89V-01,0.443096660889,LGG
TCGA-S9-A89Z-01,0.561970723638,LGG
TCGA-TM-A7C3-01,0.738381991208,LGG
TCGA-TM-A7C4-01,0.637898573746,LGG
TCGA-TM-A7C5-01,0.674486083333,LGG
TCGA-TM-A7CA-01,0.565916817443,LGG
TCGA-TM-A7CF-01,0.57424370426,LGG
TCGA-TM-A84B-01,0.722141763389,LGG
TCGA-TM-A84C-01,0.563673174779,LGG
TCGA-TM-A84F-01,0.473411624011,LGG
TCGA-TM-A84G-01,0.780914420995,LGG
TCGA-TM-A84H-01,0.734406954682,LGG
TCGA-TM-A84I-01,0.734425727955,LGG
TCGA-TM-A84J-01,0.67501423776,LGG
TCGA-TM-A84L-01,0.56509082004,LGG
TCGA-TM-A84M-01,0.739665356327,LGG
TCGA-TM-A84O-01,0.622387266219,LGG
TCGA-TM-A84Q-01,0.658444951356,LGG
TCGA-TM-A84R-01,0.444306989004,LGG
TCGA-TM-A84S-01,0.53665495236,LGG
TCGA-TM-A84T-01,0.744094816408,LGG
TCGA-TQ-A7RF-01,0.714846796212,LGG
TCGA-TQ-A7RG-01,0.596811780624,LGG
TCGA-TQ-A7RH-01,0.652341357332,LGG
TCGA-TQ-A7RI-01,0.701924340636,LGG
TCGA-TQ-A7RJ-01,0.491148859903,LGG
TCGA-TQ-A7RK-01,0.739626986857,LGG
TCGA-TQ-A7RM-01,0.788963499737,LGG
TCGA-TQ-A7RN-01,0.603000241887,LGG
TCGA-TQ-A7RO-01,0.6735000264,LGG
TCGA-TQ-A7RP-01,0.343906856662,LGG
TCGA-TQ-A7RQ-01,0.635804293078,LGG
TCGA-TQ-A7RR-01,0.595985589083,LGG
TCGA-TQ-A7RS-01,0.745747226123,LGG
TCGA-TQ-A7RU-01,0.731978806174,LGG
TCGA-TQ-A7RV-01,0.628338471914,LGG
TCGA-TQ-A7RW-01,0.531745296891,LGG
TCGA-TQ-A8XE-01,0.725547570109,LGG
TCGA-VM-A8C8-01,0.576498270416,LGG
TCGA-VM-A8C9-01,0.282705946627,LGG
TCGA-VM-A8CA-01,0.610424978475,LGG
TCGA-VM-A8CB-01,0.800477982498,LGG
TCGA-VM-A8CD-01,0.580794778163,LGG
TCGA-VM-A8CE-01,0.492017049801,LGG
TCGA-VM-A8CF-01,0.648039618513,LGG
TCGA-VM-A8CH-01,0.591394562114,LGG
TCGA-VV-A829-01,0.666346152201,LGG
TCGA-VV-A86M-01,0.655270492271,LGG
TCGA-VW-A7QS-01,0.759487036736,LGG
TCGA-VW-A8FI-01,0.690088994352,LGG
TCGA-W9-A837-01,0.613800464827,LGG
TCGA-WH-A86K-01,0.574805901723,LGG
TCGA-WY-A858-01,0.393792601844,LGG
TCGA-WY-A859-01,0.65443396378,LGG
TCGA-WY-A85A-01,0.706976044324,LGG
TCGA-WY-A85B-01,0.6710081776,LGG
TCGA-WY-A85C-01,0.721426275816,LGG
TCGA-WY-A85D-01,0.542433916019,LGG
TCGA-WY-A85E-01,0.631916537824,LGG
TCGA-2V-A95S-01,0.342910004068,LIHC
TCGA-2Y-A9GS-01,0.596107449582,LIHC
TCGA-2Y-A9GT-01,0.487165747453,LIHC
TCGA-2Y-A9GU-01,0.694720081453,LIHC
TCGA-2Y-A9GV-01,0.557469830307,LIHC
TCGA-2Y-A9GW-01,0.42463793666,LIHC
TCGA-2Y-A9GX-01,0.342178093944,LIHC
TCGA-2Y-A9GY-01,0.531729437695,LIHC
TCGA-2Y-A9GZ-01,0.841551924947,LIHC
TCGA-2Y-A9H0-01,0.730851392439,LIHC
TCGA-2Y-A9H1-01,0.644022809322,LIHC
TCGA-2Y-A9H2-01,0.662657456529,LIHC
TCGA-2Y-A9H3-01,0.412739837639,LIHC
TCGA-2Y-A9H4-01,0.657016414163,LIHC
TCGA-2Y-A9H5-01,0.655763662929,LIHC
TCGA-2Y-A9H6-01,0.517568517489,LIHC
TCGA-2Y-A9H7-01,0.783303057194,LIHC
TCGA-2Y-A9H8-01,0.599953695737,LIHC
TCGA-2Y-A9H9-01,0.700611478202,LIHC
TCGA-2Y-A9HA-01,0.728100881353,LIHC
TCGA-2Y-A9HB-01,0.558108563996,LIHC
TCGA-3K-AAZ8-01,0.761032506365,LIHC
TCGA-4R-AA8I-01,0.734295870522,LIHC
TCGA-5C-A9VG-01,0.589896720783,LIHC
TCGA-5C-A9VH-01,0.700867270269,LIHC
TCGA-5C-AAPD-01,0.458437043365,LIHC
TCGA-5R-AA1C-01,0.697845828681,LIHC
TCGA-5R-AA1D-01,0.265623916498,LIHC
TCGA-5R-AAAM-01,0.395881664623,LIHC
TCGA-BC-4073-01,0.460525899875,LIHC
TCGA-BC-A10Q-01,0.626657742111,LIHC
TCGA-BC-A10R-01,0.563504598493,LIHC
TCGA-BC-A10S-01,0.500218051617,LIHC
TCGA-BC-A10T-01,0.629979143535,LIHC
TCGA-BC-A10U-01,0.745461664785,LIHC
TCGA-BC-A10W-01,0.67214647111,LIHC
TCGA-BC-A10X-01,0.603267479538,LIHC
TCGA-BC-A10Y-01,0.711686713632,LIHC
TCGA-BC-A10Z-01,0.863477809364,LIHC
TCGA-BC-A110-01,0.546570689113,LIHC
TCGA-BC-A112-01,0.552893339811,LIHC
TCGA-BC-A216-01,0.65155853151,LIHC
TCGA-BC-A217-01,0.727401984606,LIHC
TCGA-BC-A3KF-01,0.766821506492,LIHC
TCGA-BC-A3KG-01,0.69856992057,LIHC
TCGA-BC-A5W4-01,0.86406525,LIHC
TCGA-BC-A69H-01,0.621126406075,LIHC
TCGA-BC-A69I-01,0.579758789363,LIHC
TCGA-BC-A8YO-01,0.732192916538,LIHC
TCGA-BD-A2L6-01,0.721849918889,LIHC
TCGA-BD-A3EP-01,0.430950492973,LIHC
TCGA-BD-A3ER-01,0.564532389847,LIHC
TCGA-BW-A5NO-01,0.69600059628,LIHC
TCGA-BW-A5NP-01,0.858709416667,LIHC
TCGA-BW-A5NQ-01,0.559871212497,LIHC
TCGA-CC-5258-01,0.656455261535,LIHC
TCGA-CC-5260-01,0.559917563379,LIHC
TCGA-CC-5261-01,0.482951697461,LIHC
TCGA-CC-5262-01,0.423010328922,LIHC
TCGA-CC-5263-01,0.6820576648,LIHC
TCGA-CC-5264-01,0.738370957349,LIHC
TCGA-CC-A1HT-01,0.365024720438,LIHC
TCGA-CC-A3M9-01,0.245493908093,LIHC
TCGA-CC-A3MA-01,0.753727720434,LIHC
TCGA-CC-A3MB-01,0.718762353829,LIHC
TCGA-CC-A3MC-01,0.58758544182,LIHC
TCGA-CC-A5UC-01,0.373710054149,LIHC
TCGA-CC-A5UD-01,0.768247198149,LIHC
TCGA-CC-A5UE-01,0.759941513788,LIHC
TCGA-CC-A7IE-01,0.636564486287,LIHC
TCGA-CC-A7IF-01,0.789409061094,LIHC
TCGA-CC-A7IG-01,0.731488414003,LIHC
TCGA-CC-A7IH-01,0.800204769531,LIHC
TCGA-CC-A7II-01,0.746333835725,LIHC
TCGA-CC-A7IJ-01,0.422751345125,LIHC
TCGA-CC-A7IK-01,0.705654071483,LIHC
TCGA-CC-A7IL-01,0.855154421992,LIHC
TCGA-CC-A8HT-01,0.492001471505,LIHC
TCGA-CC-A8HU-01,0.814018850145,LIHC
TCGA-CC-A8HV-01,0.769759562117,LIHC
TCGA-CC-A9FS-01,0.721479687246,LIHC
TCGA-CC-A9FU-01,0.832374254087,LIHC
TCGA-CC-A9FV-01,0.269133562105,LIHC
TCGA-CC-A9FW-01,0.716457439518,LIHC
TCGA-DD-A113-01,0.672261680813,LIHC
TCGA-DD-A114-01,0.400053440345,LIHC
TCGA-DD-A115-01,0.656467607248,LIHC
TCGA-DD-A116-01,0.60139334938,LIHC
TCGA-DD-A118-01,0.594233255718,LIHC
TCGA-DD-A119-01,0.556195406795,LIHC
TCGA-DD-A11A-01,0.774039037676,LIHC
TCGA-DD-A11B-01,0.792502998088,LIHC
TCGA-DD-A11C-01,0.697479132131,LIHC
TCGA-DD-A11D-01,0.683677514532,LIHC
TCGA-DD-A1EA-01,0.643404587733,LIHC
TCGA-DD-A1EB-01,0.729576800659,LIHC
TCGA-DD-A1EC-01,0.395133250761,LIHC
TCGA-DD-A1ED-01,0.399158010987,LIHC
TCGA-DD-A1EE-01,0.701638887148,LIHC
TCGA-DD-A1EF-01,0.594689706507,LIHC
TCGA-DD-A1EG-01,0.419345006884,LIHC
TCGA-DD-A1EH-01,0.765544711445,LIHC
TCGA-DD-A1EI-01,0.552116515645,LIHC
TCGA-DD-A1EJ-01,0.602253473103,LIHC
TCGA-DD-A1EK-01,0.675125707281,LIHC
TCGA-DD-A1EL-01,0.710304488764,LIHC
TCGA-DD-A39V-01,0.611549697124,LIHC
TCGA-DD-A39W-01,0.630000509364,LIHC
TCGA-DD-A39X-01,0.474813886258,LIHC
TCGA-DD-A39Y-01,0.676020617055,LIHC
TCGA-DD-A39Z-01,0.761049875393,LIHC
TCGA-DD-A3A1-01,0.612232063668,LIHC
TCGA-DD-A3A2-01,0.605711926175,LIHC
TCGA-DD-A3A3-01,0.735612456624,LIHC
TCGA-DD-A3A4-01,0.666209303006,LIHC
TCGA-DD-A3A5-01,0.787803672282,LIHC
TCGA-DD-A3A6-01,0.239533449721,LIHC
TCGA-DD-A3A7-01,0.743306861367,LIHC
TCGA-DD-A3A8-01,0.663099850458,LIHC
TCGA-DD-A3A9-01,0.469105344889,LIHC
TCGA-DD-A4NA-01,0.652243715216,LIHC
TCGA-DD-A4NB-01,0.310655241667,LIHC
TCGA-DD-A4ND-01,0.358274873901,LIHC
TCGA-DD-A4NF-01,0.681212907747,LIHC
TCGA-DD-A4NH-01,0.428712216667,LIHC
TCGA-DD-A4NI-01,0.534740274342,LIHC
TCGA-DD-A4NJ-01,0.540734813083,LIHC
TCGA-DD-A4NK-01,0.695806293896,LIHC
TCGA-DD-A4NL-01,0.52920984754,LIHC
TCGA-DD-A4NN-01,0.738281307135,LIHC
TCGA-DD-A4NO-01,0.594242455193,LIHC
TCGA-DD-A4NP-01,0.634531193174,LIHC
TCGA-DD-A4NQ-01,0.426230129393,LIHC
TCGA-DD-A4NS-01,0.249165404982,LIHC
TCGA-DD-A4NV-01,0.446660392026,LIHC
TCGA-DD-A73A-01,0.615332299038,LIHC
TCGA-DD-A73B-01,0.816728608113,LIHC
TCGA-DD-A73C-01,0.589722423447,LIHC
TCGA-DD-A73D-01,0.878812197736,LIHC
TCGA-DD-A73E-01,0.842684109364,LIHC
TCGA-DD-A73F-01,0.479934096117,LIHC
TCGA-DD-A73G-01,0.675193017925,LIHC
TCGA-DD-AA3A-01,0.627114363316,LIHC
TCGA-DD-AAC8-01,0.72853041901,LIHC
TCGA-DD-AAC9-01,0.468028415055,LIHC
TCGA-DD-AACA-01,0.785811294952,LIHC
TCGA-DD-AACB-01,0.553081290624,LIHC
TCGA-DD-AACC-01,0.243316352448,LIHC
TCGA-DD-AACE-01,0.72864243357,LIHC
TCGA-DD-AACF-01,0.75832856014,LIHC
TCGA-DD-AACG-01,0.775825458293,LIHC
TCGA-DD-AACH-01,0.744255766524,LIHC
TCGA-DD-AACI-01,0.492198135188,LIHC
TCGA-DD-AACJ-01,0.774052742069,LIHC
TCGA-DD-AACK-01,0.629565903121,LIHC
TCGA-DD-AACL-01,0.407988514463,LIHC
TCGA-DD-AACN-01,0.613041425149,LIHC
TCGA-DD-AACO-01,0.64541489704,LIHC
TCGA-DD-AACP-01,0.744966839307,LIHC
TCGA-DD-AACQ-01,0.828861529739,LIHC
TCGA-DD-AACS-01,0.834307106164,LIHC
TCGA-DD-AACT-01,0.593949701304,LIHC
TCGA-DD-AACU-01,0.665527188994,LIHC
TCGA-DD-AACV-01,0.900417510531,LIHC
TCGA-DD-AACW-01,0.758215097051,LIHC
TCGA-DD-AACX-01,0.789153534928,LIHC
TCGA-DD-AACY-01,0.65586967654,LIHC
TCGA-DD-AACZ-01,0.624981151224,LIHC
TCGA-DD-AAD0-01,0.846155899388,LIHC
TCGA-DD-AAD1-01,0.402453450647,LIHC
TCGA-DD-AAD2-01,0.420049529136,LIHC
TCGA-DD-AAD3-01,0.543296815879,LIHC
TCGA-DD-AAD5-01,0.602106862832,LIHC
TCGA-DD-AAD6-01,0.80357976571,LIHC
TCGA-DD-AAD8-01,0.769717664939,LIHC
TCGA-DD-AADA-01,0.526890906873,LIHC
TCGA-DD-AADB-01,0.517610711144,LIHC
TCGA-DD-AADC-01,0.698901631349,LIHC
TCGA-DD-AADD-01,0.806594437796,LIHC
TCGA-DD-AADF-01,0.761451142753,LIHC
TCGA-DD-AADG-01,0.698419412087,LIHC
TCGA-DD-AADI-01,0.557051808743,LIHC
TCGA-DD-AADJ-01,0.728829758168,LIHC
TCGA-DD-AADK-01,0.558919293904,LIHC
TCGA-DD-AADL-01,0.730220925907,LIHC
TCGA-DD-AADM-01,0.559757248134,LIHC
TCGA-DD-AADN-01,0.560562806791,LIHC
TCGA-DD-AADO-01,0.625677679172,LIHC
TCGA-DD-AADP-01,0.646911520201,LIHC
TCGA-DD-AADQ-01,0.746788796206,LIHC
TCGA-DD-AADR-01,0.62387908198,LIHC
TCGA-DD-AADS-01,0.560805181363,LIHC
TCGA-DD-AADU-01,0.7163401976,LIHC
TCGA-DD-AADV-01,0.691634375803,LIHC
TCGA-DD-AADW-01,0.736804226911,LIHC
TCGA-DD-AADY-01,0.794625092694,LIHC
TCGA-DD-AAE0-01,0.81099684381,LIHC
TCGA-DD-AAE1-01,0.750314082695,LIHC
TCGA-DD-AAE2-01,0.625946612171,LIHC
TCGA-DD-AAE3-01,0.644367505915,LIHC
TCGA-DD-AAE4-01,0.53613889087,LIHC
TCGA-DD-AAE6-01,0.85911976252,LIHC
TCGA-DD-AAE7-01,0.466949457857,LIHC
TCGA-DD-AAE9-01,0.753698620268,LIHC
TCGA-DD-AAEA-01,0.586955732822,LIHC
TCGA-DD-AAEB-01,0.596630105986,LIHC
TCGA-DD-AAED-01,0.785412178731,LIHC
TCGA-DD-AAEE-01,0.760475191907,LIHC
TCGA-DD-AAEG-01,0.741804509064,LIHC
TCGA-DD-AAEH-01,0.489095806881,LIHC
TCGA-DD-AAEI-01,0.665535987402,LIHC
TCGA-DD-AAEK-01,0.441468713685,LIHC
TCGA-DD-AAVP-01,0.686221346468,LIHC
TCGA-DD-AAVQ-01,0.380796736652,LIHC
TCGA-DD-AAVR-01,0.513481429984,LIHC
TCGA-DD-AAVS-01,0.637348942194,LIHC
TCGA-DD-AAVU-01,0.816041070857,LIHC
TCGA-DD-AAVV-01,0.3325218594,LIHC
TCGA-DD-AAVW-01,0.558816953579,LIHC
TCGA-DD-AAVX-01,0.59356375053,LIHC
TCGA-DD-AAVY-01,0.856886092404,LIHC
TCGA-DD-AAVZ-01,0.706411793438,LIHC
TCGA-DD-AAW0-01,0.439650459787,LIHC
TCGA-DD-AAW1-01,0.730025168847,LIHC
TCGA-DD-AAW2-01,0.689426655801,LIHC
TCGA-DD-AAW3-01,0.741126179994,LIHC
TCGA-ED-A459-01,0.608429755068,LIHC
TCGA-ED-A4XI-01,0.325125824178,LIHC
TCGA-ED-A5KG-01,0.242523059167,LIHC
TCGA-ED-A627-01,0.385445370139,LIHC
TCGA-ED-A66X-01,0.441470326159,LIHC
TCGA-ED-A66Y-01,0.844252627198,LIHC
TCGA-ED-A7PX-01,0.668596432671,LIHC
TCGA-ED-A7PY-01,0.690829878547,LIHC
TCGA-ED-A7PZ-01,0.840204774013,LIHC
TCGA-ED-A7XO-01,0.472603717215,LIHC
TCGA-ED-A7XP-01,0.706616253728,LIHC
TCGA-ED-A82E-01,0.556137286028,LIHC
TCGA-ED-A8O5-01,0.782456465985,LIHC
TCGA-ED-A8O6-01,0.672853406207,LIHC
TCGA-ED-A97K-01,0.522310132102,LIHC
TCGA-EP-A12J-01,0.734468271311,LIHC
TCGA-EP-A26S-01,0.8163765,LIHC
TCGA-EP-A2KA-01,0.565958151259,LIHC
TCGA-EP-A2KB-01,0.784518721638,LIHC
TCGA-EP-A2KC-01,0.68677189276,LIHC
TCGA-EP-A3JL-01,0.400823190845,LIHC
TCGA-EP-A3RK-01,0.488143932605,LIHC
TCGA-ES-A2HS-01,0.673508044395,LIHC
TCGA-ES-A2HT-01,0.486713300785,LIHC
TCGA-FV-A23B-01,0.714408186814,LIHC
TCGA-FV-A2QQ-01,0.538665351857,LIHC
TCGA-FV-A2QR-01,0.709955641122,LIHC
TCGA-FV-A3I0-01,0.653181477965,LIHC
TCGA-FV-A3I1-01,0.544116938966,LIHC
TCGA-FV-A3R2-01,0.730008444127,LIHC
TCGA-FV-A3R3-01,0.326373036904,LIHC
TCGA-FV-A495-01,0.430624603504,LIHC
TCGA-FV-A496-01,0.830367983333,LIHC
TCGA-FV-A4ZP-01,0.610662929412,LIHC
TCGA-FV-A4ZQ-01,0.611606252885,LIHC
TCGA-G3-A25S-01,0.723729943533,LIHC
TCGA-G3-A25T-01,0.596679238364,LIHC
TCGA-G3-A25U-01,0.857265076637,LIHC
TCGA-G3-A25V-01,0.46775853086,LIHC
TCGA-G3-A25Y-01,0.580230326153,LIHC
TCGA-G3-A25Z-01,0.589178206224,LIHC
TCGA-G3-A3CG-01,0.523447541012,LIHC
TCGA-G3-A3CH-01,0.577772495124,LIHC
TCGA-G3-A3CI-01,0.371312341667,LIHC
TCGA-G3-A3CJ-01,0.737311233861,LIHC
TCGA-G3-A3CK-01,0.517924301182,LIHC
TCGA-G3-A5SI-01,0.790361970858,LIHC
TCGA-G3-A5SJ-01,0.64111052956,LIHC
TCGA-G3-A5SL-01,0.697850438668,LIHC
TCGA-G3-A5SM-01,0.520172975931,LIHC
TCGA-G3-A6UC-01,0.823518960548,LIHC
TCGA-G3-A7M5-01,0.700123106054,LIHC
TCGA-G3-A7M6-01,0.635411241268,LIHC
TCGA-G3-A7M7-01,0.641574273057,LIHC
TCGA-G3-A7M8-01,0.52175950129,LIHC
TCGA-G3-A7M9-01,0.719718881241,LIHC
TCGA-G3-AAUZ-01,0.589135705867,LIHC
TCGA-G3-AAV0-01,0.712774040594,LIHC
TCGA-G3-AAV1-01,0.722983092377,LIHC
TCGA-G3-AAV2-01,0.730194064257,LIHC
TCGA-G3-AAV3-01,0.382934522457,LIHC
TCGA-G3-AAV4-01,0.789519067062,LIHC
TCGA-G3-AAV5-01,0.728788724547,LIHC
TCGA-G3-AAV6-01,0.585374710898,LIHC
TCGA-G3-AAV7-01,0.587396889975,LIHC
TCGA-GJ-A3OU-01,0.269454099421,LIHC
TCGA-GJ-A6C0-01,0.596705826915,LIHC
TCGA-GJ-A9DB-01,0.624702432176,LIHC
TCGA-HP-A5MZ-01,0.306509593997,LIHC
TCGA-HP-A5N0-01,0.554124399425,LIHC
TCGA-K7-A5RF-01,0.312603758333,LIHC
TCGA-K7-A5RG-01,0.372714087958,LIHC
TCGA-K7-A6G5-01,0.594041183734,LIHC
TCGA-K7-AAU7-01,0.544903128151,LIHC
TCGA-KR-A7K0-01,0.508738428957,LIHC
TCGA-KR-A7K2-01,0.690514283435,LIHC
TCGA-KR-A7K7-01,0.691723827331,LIHC
TCGA-KR-A7K8-01,0.324340689163,LIHC
TCGA-LG-A6GG-01,0.80389141593,LIHC
TCGA-LG-A9QC-01,0.739286400102,LIHC
TCGA-LG-A9QD-01,0.643530754548,LIHC
TCGA-MI-A75C-01,0.684194376129,LIHC
TCGA-MI-A75E-01,0.295048687482,LIHC
TCGA-MI-A75G-01,0.724326849901,LIHC
TCGA-MI-A75H-01,0.594457435684,LIHC
TCGA-MI-A75I-01,0.665855661146,LIHC
TCGA-MR-A520-01,0.510906728375,LIHC
TCGA-MR-A8JO-01,0.269624009512,LIHC
TCGA-NI-A4U2-01,0.61551941986,LIHC
TCGA-NI-A8LF-01,0.591047296551,LIHC
TCGA-O8-A75V-01,0.500185965305,LIHC
TCGA-PD-A5DF-01,0.62191276444,LIHC
TCGA-QA-A7B7-01,0.796899265853,LIHC
TCGA-RC-A6M3-01,0.650176994253,LIHC
TCGA-RC-A6M4-01,0.852460329186,LIHC
TCGA-RC-A6M5-01,0.320281241667,LIHC
TCGA-RC-A6M6-01,0.763700237778,LIHC
TCGA-RC-A7S9-01,0.771583430815,LIHC
TCGA-RC-A7SB-01,0.710729907074,LIHC
TCGA-RC-A7SF-01,0.703690849495,LIHC
TCGA-RC-A7SH-01,0.78648474832,LIHC
TCGA-RC-A7SK-01,0.641455400065,LIHC
TCGA-RG-A7D4-01,0.542419624124,LIHC
TCGA-T1-A6J8-01,0.662397706919,LIHC
TCGA-UB-A7MA-01,0.69055653791,LIHC
TCGA-UB-A7MB-01,0.832829357627,LIHC
TCGA-UB-A7MC-01,0.838000337457,LIHC
TCGA-UB-A7MD-01,0.522231484412,LIHC
TCGA-UB-A7ME-01,0.541624838127,LIHC
TCGA-UB-A7MF-01,0.547745017601,LIHC
TCGA-UB-AA0U-01,0.544676044346,LIHC
TCGA-UB-AA0V-01,0.31530109945,LIHC
TCGA-WJ-A86L-01,0.808059945956,LIHC
TCGA-WQ-A9G7-01,0.667230954329,LIHC
TCGA-WQ-AB4B-01,0.522535481611,LIHC
TCGA-WX-AA44-01,0.555596300106,LIHC
TCGA-WX-AA46-01,0.429258399247,LIHC
TCGA-WX-AA47-01,0.711374044082,LIHC
TCGA-XR-A8TD-01,0.310497133681,LIHC
TCGA-XR-A8TE-01,0.558566373024,LIHC
TCGA-XR-A8TF-01,0.798854612902,LIHC
TCGA-XR-A8TG-01,0.68404535949,LIHC
TCGA-YA-A8S7-01,0.352486075469,LIHC
TCGA-ZP-A9CV-01,0.523927981495,LIHC
TCGA-ZP-A9CY-01,0.547251642945,LIHC
TCGA-ZP-A9CZ-01,0.572194825587,LIHC
TCGA-ZP-A9D0-01,0.662560029701,LIHC
TCGA-ZP-A9D1-01,0.575803909307,LIHC
TCGA-ZP-A9D2-01,0.663492282963,LIHC
TCGA-ZP-A9D4-01,0.772797296714,LIHC
TCGA-ZS-A9CD-01,0.567675347139,LIHC
TCGA-ZS-A9CE-01,0.767655809762,LIHC
TCGA-ZS-A9CF-01,0.809822595012,LIHC
TCGA-ZS-A9CG-01,0.696347096726,LIHC
TCGA-05-4244-01,0.461225096371,LUAD
TCGA-05-4250-01,0.510373762374,LUAD
TCGA-05-4382-01,0.374239935105,LUAD
TCGA-05-4384-01,0.417497620259,LUAD
TCGA-05-4389-01,0.483839308333,LUAD
TCGA-05-4390-01,0.586126754536,LUAD
TCGA-05-4395-01,0.608360559438,LUAD
TCGA-05-4396-01,0.722462161136,LUAD
TCGA-05-4397-01,0.705855425,LUAD
TCGA-05-4398-01,0.416427982381,LUAD
TCGA-05-4402-01,0.4309179,LUAD
TCGA-05-4403-01,0.420172271208,LUAD
TCGA-05-4405-01,0.393261983333,LUAD
TCGA-05-4410-01,0.3116392575,LUAD
TCGA-05-4415-01,0.662176281153,LUAD
TCGA-05-4417-01,0.348728708333,LUAD
TCGA-05-4418-01,0.496903842747,LUAD
TCGA-05-4420-01,0.580679647149,LUAD
TCGA-05-4422-01,0.586115527483,LUAD
TCGA-05-4424-01,0.321082124817,LUAD
TCGA-05-4425-01,0.479105471719,LUAD
TCGA-05-4426-01,0.627102665511,LUAD
TCGA-05-4427-01,0.573817991667,LUAD
TCGA-05-4430-01,0.290979066667,LUAD
TCGA-05-4432-01,0.481056504115,LUAD
TCGA-05-4433-01,0.537700766667,LUAD
TCGA-05-4434-01,0.305130994131,LUAD
TCGA-05-5420-01,0.222186008333,LUAD
TCGA-05-5423-01,0.517924651571,LUAD
TCGA-05-5425-01,0.399592319739,LUAD
TCGA-05-5428-01,0.615728186406,LUAD
TCGA-05-5429-01,0.487592023127,LUAD
TCGA-05-5715-01,0.615368371334,LUAD
TCGA-35-3615-01,0.587791955295,LUAD
TCGA-35-4122-01,0.225416867038,LUAD
TCGA-35-4123-01,0.311722875372,LUAD
TCGA-35-5375-01,0.495095473402,LUAD
TCGA-38-4625-01,0.477492452693,LUAD
TCGA-38-4626-01,0.20143077484,LUAD
TCGA-38-4627-01,0.224870271191,LUAD
TCGA-38-4628-01,0.452333818028,LUAD
TCGA-38-4629-01,0.499402125,LUAD
TCGA-38-4630-01,0.716391379143,LUAD
TCGA-38-4631-01,0.503553288521,LUAD
TCGA-38-4632-01,0.371710217466,LUAD
TCGA-38-6178-01,0.523895458333,LUAD
TCGA-38-7271-01,0.23151430425,LUAD
TCGA-38-A44F-01,0.224507959854,LUAD
TCGA-44-2655-01,0.32322361211,LUAD
TCGA-44-2656-01,0.272870791979,LUAD
TCGA-44-2657-01,0.239539198681,LUAD
TCGA-44-2659-01,0.469001738853,LUAD
TCGA-44-2661-01,0.3253819,LUAD
TCGA-44-2662-01,0.395288382896,LUAD
TCGA-44-2665-01,0.334795134238,LUAD
TCGA-44-2666-01,0.521498175,LUAD
TCGA-44-2668-01,0.284313193792,LUAD
TCGA-44-3396-01,0.252774026971,LUAD
TCGA-44-3398-01,0.2483568,LUAD
TCGA-44-3917-01,0.449372782832,LUAD
